time FoF2
 0.00  2.52
 1.00  2.39
 2.00  2.14
 3.00   nan
 4.00  2.44
 5.00  3.32
 6.00  4.02
 7.00  4.67
 8.00  4.86
 9.00  4.84
10.00  4.79
11.00  4.89
12.00  4.59
13.00  4.29
14.00  3.83
15.00  3.36
16.00  3.33
17.00  2.91
18.00  2.70
19.00  2.87
20.00  2.93
21.00  3.06
22.00  3.11
23.00  3.17
