time FoF2
 0.00  2.32
 1.00  2.12
 2.00  2.00
 3.00   nan
 4.00  2.38
 5.00  3.98
 6.00  5.16
 7.00  5.62
 8.00  5.99
 9.00  6.30
10.00  6.56
11.00  6.72
12.00  5.93
13.00  5.01
14.00  4.67
15.00  3.28
16.00  2.52
17.00  2.13
18.00  2.02
19.00  1.95
20.00  2.15
21.00  2.10
22.00  2.03
23.00  2.03
