time FoF2
 0.00  2.12
 1.00  2.08
 2.00  1.75
 3.00   nan
 4.00  2.76
 5.00  4.20
 6.00  5.73
 7.00  6.10
 8.00  5.56
 9.00  5.26
10.00  5.47
11.00  5.57
12.00  5.12
13.00  4.90
14.00  4.64
15.00  3.38
16.00  2.78
17.00  2.39
18.00  2.14
19.00  2.18
20.00  2.09
21.00  1.99
22.00  2.08
23.00  2.20
