time FoF2
 0.00  2.32
 1.00  2.28
 2.00  2.08
 3.00   nan
 4.00  2.52
 5.00  3.58
 6.00  4.67
 7.00  5.06
 8.00  5.04
 9.00  5.05
10.00  4.97
11.00  4.74
12.00  4.74
13.00  4.68
14.00  3.86
15.00  3.04
16.00  2.76
17.00  2.65
18.00  2.45
19.00  2.49
20.00  2.43
21.00  2.49
22.00  2.48
23.00  2.39
