time FoF2
 0.00  2.68
 1.00  2.55
 2.00  2.04
 3.00   nan
 4.00  2.30
 5.00  3.87
 6.00  4.90
 7.00  5.28
 8.00  5.28
 9.00  5.18
10.00  4.86
11.00  4.80
12.00  4.50
13.00  4.02
14.00  3.47
15.00  2.84
16.00  2.48
17.00  2.16
18.00  2.07
19.00  2.01
20.00  2.27
21.00  2.21
22.00  2.25
23.00  2.31
