1.000000000000000000e+00 1.000000000000000000e+00 2.827564390435863273e-01
2.000000000000000000e+00 1.000000000000000000e+00 6.059427127411232128e-01
3.000000000000000000e+00 1.000000000000000000e+00 8.046170314974351312e-01
4.000000000000000000e+00 1.000000000000000000e+00 7.361066870515365901e-01
5.000000000000000000e+00 1.000000000000000000e+00 6.279977328964335692e-01
6.000000000000000000e+00 1.000000000000000000e+00 6.413494262339751728e-01
7.000000000000000000e+00 1.000000000000000000e+00 6.678850850969835218e-01
8.000000000000000000e+00 1.000000000000000000e+00 5.557849268255253827e-01
9.000000000000000000e+00 1.000000000000000000e+00 3.829582839000384986e-01
1.000000000000000000e+01 1.000000000000000000e+00 2.844865532688146126e-01
1.100000000000000000e+01 1.000000000000000000e+00 2.704577725023067369e-01
1.200000000000000000e+01 1.000000000000000000e+00 3.277979951376922552e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.428834583417012638e-01
1.400000000000000000e+01 1.000000000000000000e+00 1.180931699913966515e+00
1.500000000000000000e+01 1.000000000000000000e+00 2.572178104360832052e+00
1.600000000000000000e+01 1.000000000000000000e+00 4.402565028862071905e+00
1.700000000000000000e+01 1.000000000000000000e+00 5.263742115944536337e+00
1.800000000000000000e+01 1.000000000000000000e+00 4.267561324388706723e+00
1.900000000000000000e+01 1.000000000000000000e+00 2.445813350829646016e+00
2.000000000000000000e+01 1.000000000000000000e+00 1.092394568390735898e+00
2.100000000000000000e+01 1.000000000000000000e+00 3.898035923527939373e-01
2.200000000000000000e+01 1.000000000000000000e+00 6.295781303721909028e-02
2.300000000000000000e+01 1.000000000000000000e+00 2.872473767675886788e-02
2.400000000000000000e+01 1.000000000000000000e+00 5.452772013431244069e-01
2.500000000000000000e+01 1.000000000000000000e+00 2.470524720564652554e+00
2.600000000000000000e+01 1.000000000000000000e+00 7.004379985896133753e+00
2.700000000000000000e+01 1.000000000000000000e+00 1.282505259393483676e+01
2.800000000000000000e+01 1.000000000000000000e+00 1.422503660411496718e+01
