1	0
2	0
3	4
4	9
5	12
6	17
7	8
8	3
9	1
10	3
11	5
12	3
13	2
14	1
15	3
16	6
17	6
18	2
19	4
20	2
21	1
22	5
23	11
24	7
25	4
26	2
27	2
28	2
29	1
30	1
31	13
32	7
33	4
34	11
35	5
36	5
37	4
38	2
39	3
40	5
41	5
42	1
43	0
44	4
45	6
46	6
47	4
48	3
49	2
50	9
51	4
52	3
53	2
54	1
55	2
56	2
57	11
58	4
59	2
60	4
61	4
62	7
63	3
64	1
65	4
66	14
67	7
68	1
69	2
70	0
71	2
72	2
73	3
74	3
75	2
76	17
77	10
78	4
79	1
80	3
81	1
82	4
83	3
84	4
85	5
86	8
87	4
88	3
89	11
90	5
91	3
92	1
93	7
94	7
95	4
96	2
97	2
98	9
99	2
100	4
101	4
102	8
103	17
104	10
105	8
106	5
107	4
108	2
109	4
110	4
111	8
112	5
113	2
114	7
115	9
116	7
117	5
118	3
119	4
120	4
121	3
