1	19
2	9
3	2
4	11
5	3
6	3
7	3
8	4
9	6
10	10
11	10
12	10
13	6
14	2
15	1
16	1
17	2
18	12
19	7
20	4
21	2
22	6
23	3
24	9
25	12
26	19
27	10
28	16
29	8
30	6
31	3
32	2
33	8
34	6
35	11
36	4
37	2
38	7
39	8
40	8
41	7
42	2
43	2
44	2
45	3
46	5
47	0
48	2
49	5
50	3
51	15
52	23
53	27
54	14
55	14
56	11
57	14
58	3
59	7
60	6
61	2
62	2
63	3
64	3
65	11
66	13
67	18
68	8
69	4
70	4
71	3
72	7
73	12
74	5
75	6
76	2
77	4
78	5
79	4
80	3
81	14
82	17
83	4
84	14
85	28
86	19
87	10
88	3
89	4
90	2
91	3
92	3
93	10
94	9
95	5
96	4
97	2
98	3
99	4
100	10
101	6
102	6
103	14
104	64
105	7
106	7
107	6
108	4
109	20
110	10
111	8
112	7
113	67
114	2
115	14
116	20
117	13
118	42
119	12
120	6
121	3
