1	13
2	8
3	6
4	7
5	4
6	4
7	6
8	4
9	6
10	12
11	8
12	4
13	12
14	20
15	4
16	12
17	5
18	6
19	6
20	7
21	11
22	14
23	22
24	10
25	11
26	14
27	9
28	3
29	3
30	4
31	7
32	18
33	10
34	6
35	3
36	3
37	3
38	5
39	7
40	10
41	6
42	5
43	10
44	6
45	5
46	5
47	12
48	10
49	8
50	7
51	18
52	10
53	10
54	11
55	7
56	7
57	7
58	7
59	11
60	10
61	4
62	8
63	7
64	4
65	4
66	4
67	4
68	7
69	9
70	14
71	11
72	8
73	7
74	18
75	4
76	5
77	6
78	12
79	9
80	7
81	5
82	29
83	19
84	18
85	14
86	12
87	7
88	6
89	12
90	13
91	9
92	3
93	6
94	10
95	21
96	10
97	21
98	12
99	9
100	11
101	8
102	14
103	8
104	8
105	10
106	12
107	10
108	12
109	11
110	4
111	18
112	15
113	6
114	5
115	6
116	13
117	26
118	12
119	5
120	4
121	4
