1.000000000000000000e+00 1.000000000000000000e+00 6.177951608411597739e+00
2.000000000000000000e+00 1.000000000000000000e+00 1.468975885464471443e+00
3.000000000000000000e+00 1.000000000000000000e+00 2.231156103496219345e-01
4.000000000000000000e+00 1.000000000000000000e+00 8.436433845275430332e-02
5.000000000000000000e+00 1.000000000000000000e+00 1.094697057708966526e-01
6.000000000000000000e+00 1.000000000000000000e+00 9.905078134277309210e-02
7.000000000000000000e+00 1.000000000000000000e+00 3.545495568051536955e-02
8.000000000000000000e+00 1.000000000000000000e+00 2.796701422292871640e-03
9.000000000000000000e+00 1.000000000000000000e+00 2.417570983355820914e-05
1.000000000000000000e+01 1.000000000000000000e+00 8.232372310396739298e-04
1.100000000000000000e+01 1.000000000000000000e+00 8.980177654955454015e-04
1.200000000000000000e+01 1.000000000000000000e+00 2.377752552177904433e-03
1.300000000000000000e+01 1.000000000000000000e+00 2.688705884647937458e-02
1.400000000000000000e+01 1.000000000000000000e+00 3.826053119205307523e-02
1.500000000000000000e+01 1.000000000000000000e+00 4.295193799484554615e-04
1.600000000000000000e+01 1.000000000000000000e+00 1.501159558602691013e-01
1.700000000000000000e+01 1.000000000000000000e+00 7.815180440761463343e-01
1.800000000000000000e+01 1.000000000000000000e+00 1.427156352277826112e+00
1.900000000000000000e+01 1.000000000000000000e+00 1.203420337017811592e+00
2.000000000000000000e+01 1.000000000000000000e+00 3.632888243199458578e-01
2.100000000000000000e+01 1.000000000000000000e+00 2.734817636305226455e-03
2.200000000000000000e+01 1.000000000000000000e+00 3.605193759671614373e-01
2.300000000000000000e+01 1.000000000000000000e+00 8.232251134800608883e-01
2.400000000000000000e+01 1.000000000000000000e+00 9.871444245101392845e-01
2.500000000000000000e+01 1.000000000000000000e+00 9.047143151188881127e-01
2.600000000000000000e+01 1.000000000000000000e+00 6.381299377356600688e-01
2.700000000000000000e+01 1.000000000000000000e+00 1.602650877993864187e-01
2.800000000000000000e+01 1.000000000000000000e+00 1.347195889615067366e-01
2.900000000000000000e+01 1.000000000000000000e+00 1.739802886934390669e+00
3.000000000000000000e+01 1.000000000000000000e+00 3.878207109437562750e+00
3.100000000000000000e+01 1.000000000000000000e+00 3.625537243057895154e+00
3.200000000000000000e+01 1.000000000000000000e+00 1.226276067168290185e+00
3.300000000000000000e+01 1.000000000000000000e+00 2.474335927538351063e-03
3.400000000000000000e+01 1.000000000000000000e+00 1.113497858299160370e+00
3.500000000000000000e+01 1.000000000000000000e+00 2.332026325426920454e+00
3.600000000000000000e+01 1.000000000000000000e+00 1.928007834485514271e+00
3.700000000000000000e+01 1.000000000000000000e+00 7.504388322903298159e-01
3.800000000000000000e+01 1.000000000000000000e+00 8.654375978647069201e-02
3.900000000000000000e+01 1.000000000000000000e+00 1.105599014588703848e-02
4.000000000000000000e+01 1.000000000000000000e+00 7.999986730039523875e-02
4.100000000000000000e+01 1.000000000000000000e+00 9.666292651313364293e-02
4.200000000000000000e+01 1.000000000000000000e+00 8.992458556163228367e-02
4.300000000000000000e+01 1.000000000000000000e+00 9.305805479806185387e-02
4.400000000000000000e+01 1.000000000000000000e+00 7.888437190007523137e-02
4.500000000000000000e+01 1.000000000000000000e+00 2.025846293769629006e-02
4.600000000000000000e+01 1.000000000000000000e+00 1.494478594410344335e-02
4.700000000000000000e+01 1.000000000000000000e+00 1.669195413735917455e-01
4.800000000000000000e+01 1.000000000000000000e+00 3.365504238230222489e-01
4.900000000000000000e+01 1.000000000000000000e+00 3.936992017230795393e-01
5.000000000000000000e+01 1.000000000000000000e+00 5.399071502208377948e-01
5.100000000000000000e+01 1.000000000000000000e+00 1.152287124197323598e+00
5.200000000000000000e+01 1.000000000000000000e+00 2.304613027265941305e+00
5.300000000000000000e+01 1.000000000000000000e+00 3.025278165714479162e+00
5.400000000000000000e+01 1.000000000000000000e+00 2.516976684145434184e+00
5.500000000000000000e+01 1.000000000000000000e+00 1.471297397715761068e+00
5.600000000000000000e+01 1.000000000000000000e+00 6.750440585516811476e-01
5.700000000000000000e+01 1.000000000000000000e+00 2.126675519199277276e-01
5.800000000000000000e+01 1.000000000000000000e+00 1.704519352067040971e-02
5.900000000000000000e+01 1.000000000000000000e+00 2.821212971091638985e-03
6.000000000000000000e+01 1.000000000000000000e+00 1.339606798131645626e-02
6.100000000000000000e+01 1.000000000000000000e+00 5.328975850149760829e-01
6.200000000000000000e+01 1.000000000000000000e+00 2.567059145390055530e+00
6.300000000000000000e+01 1.000000000000000000e+00 5.418805720103412327e+00
6.400000000000000000e+01 1.000000000000000000e+00 6.396800480617852003e+00
6.500000000000000000e+01 1.000000000000000000e+00 4.268565211081687849e+00
6.600000000000000000e+01 1.000000000000000000e+00 1.231035528351440256e+00
6.700000000000000000e+01 1.000000000000000000e+00 2.474945074302466186e-03
6.800000000000000000e+01 1.000000000000000000e+00 5.903746005738275127e-01
6.900000000000000000e+01 1.000000000000000000e+00 1.643208941574662241e+00
7.000000000000000000e+01 1.000000000000000000e+00 2.745382288088013212e+00
7.100000000000000000e+01 1.000000000000000000e+00 4.090200236756694530e+00
