1	232.35
2	241.475
3	242.6
4	236.375
5	233.575
6	234.325
7	235.05
8	234.85
9	234.4
10	238.9
11	236.475
12	223.4
13	202.775
14	221
15	210.625
16	211.475
17	207.375
18	206.425
19	206.55
20	199.475
21	200.9
22	203.55
23	211.775
24	221.125
25	219.4
26	218.35
27	218.65
28	219.7
29	220.85
30	215
31	208.3
32	205.275
33	205.975
34	205.95
35	215.55
36	213.9
37	214.95
38	212.15
39	219.5
40	215.65
41	214.875
42	210.275
43	206.35
44	205.625
45	198.125
46	198.85
47	199.725
48	206.525
49	205.8
50	215
51	221.5
52	224.05
53	228.3
54	222.75
55	213.75
56	203.625
57	206.05
58	200.75
59	201.9
60	198.975
61	198.025
62	204.125
63	213
64	214.075
65	214.4
66	218.2
67	221.3
68	222
69	215.925
70	207.8
71	205.675
72	212.15
73	219.85
74	218.025
75	217.675
76	225.35
77	224.95
78	223.775
79	218.125
80	217.825
81	214.075
82	215.95
83	218.675
84	229.25
85	231.4
86	231.275
87	234.1
88	225.85
89	215.075
90	216.35
91	224.725
92	218.55
93	219.75
94	221.6
95	222.525
96	221.6
97	224.525
98	224.95
99	222.35
100	224.775
101	222.725
102	220.6
103	218.075
104	216.4
105	217.5
106	218.75
107	218.525
108	218.45
109	217.125
110	218.725
111	218.625
112	218.95
113	223.1
114	224.525
115	222.45
116	221.475
117	223.975
118	224.325
119	225.425
120	225.75
121	222.575
122
