1	236.05
2	232.325
3	234.85
4	241.25
5	250.4
6	245.25
7	240.05
8	236.1
9	232.6
10	231.9
11	229.7
12	231.3
13	233
14	252.15
15	250.775
16	239.675
17	234.8
18	230.325
19	226.75
20	232.025
21	231.85
22	235.425
23	224.475
24	237.5
25	225.9
26	228.625
27	228.85
28	225.85
29	224.625
30	221.675
31	218.425
32	218.55
33	219.475
34	224.75
35	218.15
36	216.975
37	216
38	217.15
39	222.525
40	225.625
41	220.55
42	223.85
43	221.575
44	226.025
45	230.875
46	235.025
47	240.025
48	232.925
49	232.9
50	228.075
51	226.9
52	228.425
53	225.7
54	223.225
55	231.575
56	238
57	235.575
58	237.15
59	240.925
60	237.5
61	237.475
62	236.825
63	237.9
64	238.9
65	243.925
66	251.675
67	244.55
68	234.675
69	230.325
70	229.575
71	229.15
72	235.7
73	235.825
74	233.2
75	231.125
76	234.55
77	237.45
78	235.725
79	229.975
80	227.775
81	231.025
82	236.55
83	242.575
84	242.475
85	234.35
86	232.55
87	231.9
88	230.45
89	231.275
90	230.425
91	229.925
92	231.05
93	226.55
94	226.225
95	225.775
96	225.6
97	225.65
98	226.75
99	224.85
100	225.525
101	228.825
102	231.025
103	231.975
104	228.425
105	222.2
106	220.925
107	223.15
108	225.1
109	227.85
110	225.625
111	225.475
112	224.925
113	227.525
114	225.025
115	225.225
116	229.625
117	223.9
118	227.5
119	228.15
120	226.95
121	228.05
122
