1	210.62239583333
2	210.63072916667
3	210.68940972222
4	210.08802083333
5	210.07239583333
6	209.24166666667
7	208.98263888889
8	206.64739583333
9	206.19565972222
10	207.06423611111
11	208.37673611111
12	208.865625
13	209.05711805556
14	210.01840277778
15	211.21267361111
16	211.06354166667
17	209.31527777778
18	206.47690972222
19	202.89375
20	202.26111111111
21	204.48090277778
22	207.17204861111
23	208.57743055556
24	206.60347222222
25	205.98211805556
26	204.43836805556
27	202.99184027778
28	202.15295138889
29	201.40590277778
30	200.99305555556
31	201.58229166667
32	201.06215277778
33	201.9859375
34	202.39305555556
35	203.32430555556
36	203.36770833333
37	203.61197916667
38	203.87604166667
39	204.06111111111
40	203.17274305556
41	202.65520833333
42	201.671875
43	201.50277777778
44	202.26076388889
45	203.01267361111
46	203.15972222222
47	204.63107638889
48	207.86111111111
49	211.553125
50	220.16180555556
51	230.16944444444
52	238.78420138889
53	247.96475694444
54	251.98385416667
55	249.41788194444
56	245.70399305556
57	240.78715277778
58	240.70625
59	240.22291666667
60	237.53628472222
61	235.70121527778
62	234.33472222222
63	231.94722222222
64	229.81614583333
65	228.00868055556
66	226.49565972222
67	225.66371527778
68	224.63489583333
69	224.23767361111
70	223.03402777778
71	221.54756944444
72	220.24392361111
73	218.92135416667
74	218.00902777778
75	216.07569444444
76	215.26319444444
77	215.0265625
78	214.40381944444
79	213.5765625
80	213.08958333333
81	212.04895833333
82	211.63680555556
83	210.76458333333
84	210.0734375
85	209.21232638889
86	209.27170138889
87	209.11336805556
88	208.6265625
89	208.50416666667
90	208.37638888889
91	208.07795138889
92	207.5890625
93	207.19600694444
94	207.21041666667
95	207.50711805556
96	206.76371527778
97	206.503125
98	206.59236111111
99	206.865625
100	207.32170138889
101	208.29079861111
102	206.98385416667
103	206.83246527778
104	207.43454861111
105	207.44635416667
106	207.8265625
107	207.86996527778
108	208.06284722222
109	208.15347222222
110	208.06354166667
111	208.26510416667
112	208.56840277778
113	208.93993055556
114	209.39322916667
115	210.20347222222
116	210.08402777778
117	210.76336805556
118	211.26458333333
119	211.3734375
120	211.80104166667
121
122
