1	6.22
2	6.16
3	5.88
4	5.86
5	6.14
6	5.86
7	6.16
8	5.74
9	5.58
10	5.86
11	5.94
12	6.16
13	5.66
14	5.62
15	5.96
16	6.16
17	5.6
18	5.54
19	5.98
20	5.84
21	5.74
22	5.5
23	5.34
24	5.6
25	5.56
26	5.84
27	5.42
28	4.6
29	5.88
30	5.5
31	5.62
32	5.04
33	5.18
34	5.04
35	5.08
36	5.32
37	5.74
38	5.38
39	4.06
40	4.74
41	5.74
42	5.1
43	5.29
44	5.3
45	5.48
46	5.5
47	5.42
48	5.58
49	5.5
50	5.52
51	5.6
52	6.54
53	6.14
54	5.3
55	5.26
56	5.98
57	5.7
58	5.98
59	5.22
60	5.74
61	5.22
62	4.82
63	5.6
64	5.62
65	5.86
66	5.78
67	6.1
68	3.7
69	5.04
70	5.84
71	5.08
72	5.38
73	5.96
74	5.76
75	5.8
76	5.76
77	5.9
78	5.58
79	6.04
80	5.92
81	5.84
82	5.6
83	5.68
84	5.24
85	5.92
86	5.02
87	4.66
88	4.9
89	5.28
90	3.72
91	4.68
92	4.54
93	4.68
94	4.88
95	4.74
96	4.42
97	5.14
98	4.82
99	4.66
100	5
101	5.66
102	5.8
103	4.72
104	5.46
105	5.18
106	5.06
107	5.46
108	5.24
109	5.6
110	5.28
111	5.4
112	5.76
113	5.52
114	6.22
115	5.7
116	5.64
117	5.88
118	4.5
119	4.96
120	5.06
121	5.32
