time FoF2
 0.00  2.22
 1.00  1.95
 2.00   nan
 3.00   nan
 4.00   nan
 5.00  2.26
 6.00  4.16
 7.00  5.17
 8.00  5.39
 9.00  5.11
10.00  5.08
11.00  5.47
12.00  4.32
13.00  3.10
14.00  2.80
15.00  2.21
16.00  1.95
17.00  2.11
18.00  2.05
19.00  2.11
20.00  2.26
21.00  2.40
22.00  2.60
23.00  2.75
