time FoF2
 0.00  1.84
 1.00   nan
 2.00   nan
 3.00   nan
 4.00   nan
 5.00  2.45
 6.00  3.77
 7.00  5.16
 8.00  5.38
 9.00  4.85
10.00  5.22
11.00  5.35
12.00  4.76
13.00  3.82
14.00  2.88
15.00  2.10
16.00  2.06
17.00  1.99
18.00  2.18
19.00  2.30
20.00  2.40
21.00  2.51
22.00  2.74
23.00  2.90
