time FoF2
 0.00  2.91
 1.00  2.94
 2.00  2.80
 3.00  2.70
 4.00  2.52
 5.00  2.82
 6.00  3.58
 7.00  3.85
 8.00  4.02
 9.00  4.26
10.00  4.42
11.00  4.37
12.00  4.32
13.00  3.74
14.00  2.86
15.00  2.16
16.00  2.21
17.00  2.25
18.00  2.44
19.00  2.88
20.00   nan
21.00  2.44
22.00  2.48
23.00  2.61
