time FoF2
 0.00  2.62
 1.00  2.26
 2.00  1.95
 3.00   nan
 4.00   nan
 5.00  2.73
 6.00  3.92
 7.00  4.63
 8.00  4.72
 9.00  4.66
10.00  5.17
11.00  4.63
12.00  4.33
13.00  3.43
14.00  2.60
15.00  2.17
16.00  1.99
17.00   nan
18.00  1.80
19.00  2.25
20.00  2.36
21.00  2.30
22.00  2.40
23.00  2.33
