time FoF2
 0.00  2.49
 1.00  1.99
 2.00   nan
 3.00   nan
 4.00   nan
 5.00  2.92
 6.00  4.12
 7.00  4.78
 8.00  5.14
 9.00  4.82
10.00  5.33
11.00  4.94
12.00  4.11
13.00  3.52
14.00  2.88
15.00  2.48
16.00  2.15
17.00  2.02
18.00   nan
19.00  2.38
20.00  2.52
21.00  2.77
22.00  2.71
23.00  2.87
