time FoF2
 0.00  2.61
 1.00  2.38
 2.00  2.05
 3.00   nan
 4.00  2.25
 5.00  3.29
 6.00  4.31
 7.00  4.77
 8.00  5.30
 9.00  5.38
10.00  5.17
11.00  4.78
12.00  4.43
13.00  4.17
14.00  4.13
15.00  3.12
16.00  2.66
17.00  2.44
18.00  2.63
19.00  2.92
20.00  3.38
21.00  3.79
22.00  3.52
23.00  3.62
