1	6.32
2	5.86
3	5.98
4	5.94
5	6
6	5.68
7	5.78
8	6.12
9	6.32
10	6
11	5.88
12	5.88
13	6.6
14	6.54
15	6.5
16	5.66
17	5.5
18	6.1
19	6.08
20	5.9
21	6.06
22	5.72
23	5.8
24	5.6
25	5.78
26	5.92
27	5.86
28	5.34
29	5.34
30	5.78
31	5.81
32	5.84
33	5.84
34	5.6
35	5.28
36	5.36
37	5.54
38	5.8
39	6.02
40	5.97
41	5.92
42	5.87
43	5.82
44	5.77
45	5.72
46	5.67
47	5.62
48	5.94
49	5.38
50	5.74
51	5.66
52	5.8
53	5.82
54	5.7
55	5.44
56	5.44
57	5.64
58	5.72
59	5.38
60	5.78
61	5.16
62	5.64
63	5.46
64	5.78
65	5.36
66	5.68
67	5.6
68	5.64
69	5.88
70	5.72
71	6.28
72	5.76
73	5.66
74	5.98
75	6.18
76	6.04
77	5.86
78	6.08
79	5.58
80	5.58
81	5.98
82	6.28
83	6.36
84	6.32
85	5.86
86	5.76
87	4.82
88	5.48
89	5.66
90	5.94
91	5.54
92	5.5
93	5.82
94	6.1
95	6.24
96	5.14
97	6.04
98	6.4
99	6.46
100	6.16
101	6.14
102	6.48
103	6.86
104	6.64
105	6.6
106	6.24
107	6.56
108	6.22
109	5.94
110	6.28
111	5.88
112	4.98
113	5.7
114	6.04
115	5.98
116	6.52
117	7.28
118	6.4
119	6.6
120	6.5
121	6.8
