1.000000000000000000e+00 1.000000000000000000e+00 1.349275884030940231e+00
2.000000000000000000e+00 1.000000000000000000e+00 1.020340914025490875e+00
3.000000000000000000e+00 1.000000000000000000e+00 6.729013849464463570e-01
4.000000000000000000e+00 1.000000000000000000e+00 4.198949107301540584e-01
5.000000000000000000e+00 1.000000000000000000e+00 2.449378071261704426e-01
6.000000000000000000e+00 1.000000000000000000e+00 1.524155078515337103e-01
7.000000000000000000e+00 1.000000000000000000e+00 1.502068567198563964e-01
8.000000000000000000e+00 1.000000000000000000e+00 2.431047704630493467e-01
9.000000000000000000e+00 1.000000000000000000e+00 4.498301428464728247e-01
1.000000000000000000e+01 1.000000000000000000e+00 7.877810217336644882e-01
1.100000000000000000e+01 1.000000000000000000e+00 1.203123620373080849e+00
1.200000000000000000e+01 1.000000000000000000e+00 1.478731028787017898e+00
1.300000000000000000e+01 1.000000000000000000e+00 1.352051559426780791e+00
1.400000000000000000e+01 1.000000000000000000e+00 8.005965459751080981e-01
1.500000000000000000e+01 1.000000000000000000e+00 2.127952406440804523e-01
1.600000000000000000e+01 1.000000000000000000e+00 3.218551676839717136e-03
1.700000000000000000e+01 1.000000000000000000e+00 6.140584950966270286e-03
1.800000000000000000e+01 1.000000000000000000e+00 1.473151532901873992e-02
1.900000000000000000e+01 1.000000000000000000e+00 2.361823979570712162e-01
2.000000000000000000e+01 1.000000000000000000e+00 6.143875018017365131e-01
2.100000000000000000e+01 1.000000000000000000e+00 8.006839740080617940e-01
2.200000000000000000e+01 1.000000000000000000e+00 6.920750751813076196e-01
2.300000000000000000e+01 1.000000000000000000e+00 4.611932829506597553e-01
2.400000000000000000e+01 1.000000000000000000e+00 2.825756420340290176e-01
2.500000000000000000e+01 1.000000000000000000e+00 1.875635299615828200e-01
2.600000000000000000e+01 1.000000000000000000e+00 1.112788936761120034e-01
2.700000000000000000e+01 1.000000000000000000e+00 2.466302377761589101e-02
2.800000000000000000e+01 1.000000000000000000e+00 4.716788638443411390e-03
2.900000000000000000e+01 1.000000000000000000e+00 4.773526509777985261e-02
3.000000000000000000e+01 1.000000000000000000e+00 5.044099813321396841e-02
3.100000000000000000e+01 1.000000000000000000e+00 2.416338638532987068e-02
3.200000000000000000e+01 1.000000000000000000e+00 1.475856484923830821e-02
3.300000000000000000e+01 1.000000000000000000e+00 2.275240335193984623e-02
3.400000000000000000e+01 1.000000000000000000e+00 3.298342705840482530e-02
3.500000000000000000e+01 1.000000000000000000e+00 2.293065977294792696e-02
3.600000000000000000e+01 1.000000000000000000e+00 3.706926775660905008e-03
3.700000000000000000e+01 1.000000000000000000e+00 1.782246876472331045e-03
3.800000000000000000e+01 1.000000000000000000e+00 1.153725221469464532e-02
3.900000000000000000e+01 1.000000000000000000e+00 1.299283140978696460e-02
4.000000000000000000e+01 1.000000000000000000e+00 6.230602556958730887e-03
4.100000000000000000e+01 1.000000000000000000e+00 9.686088164420471412e-04
4.200000000000000000e+01 1.000000000000000000e+00 6.741924944656499559e-04
4.300000000000000000e+01 1.000000000000000000e+00 1.666557161847006044e-02
4.400000000000000000e+01 1.000000000000000000e+00 1.138785055817026909e-01
4.500000000000000000e+01 1.000000000000000000e+00 4.627569063875814903e-01
4.600000000000000000e+01 1.000000000000000000e+00 1.191780433106010895e+00
4.700000000000000000e+01 1.000000000000000000e+00 1.981528105158606445e+00
4.800000000000000000e+01 1.000000000000000000e+00 2.164982163335377408e+00
4.900000000000000000e+01 1.000000000000000000e+00 1.589286274581053648e+00
5.000000000000000000e+01 1.000000000000000000e+00 8.115167080470506722e-01
5.100000000000000000e+01 1.000000000000000000e+00 3.120061263618368330e-01
5.200000000000000000e+01 1.000000000000000000e+00 1.104346135759829151e-01
5.300000000000000000e+01 1.000000000000000000e+00 5.165363933420189652e-02
5.400000000000000000e+01 1.000000000000000000e+00 4.867243374669465855e-02
5.500000000000000000e+01 1.000000000000000000e+00 1.166555939482136484e-01
5.600000000000000000e+01 1.000000000000000000e+00 4.280640138700251285e-01
5.700000000000000000e+01 1.000000000000000000e+00 1.319369526168697071e+00
5.800000000000000000e+01 1.000000000000000000e+00 2.839159321277193282e+00
5.900000000000000000e+01 1.000000000000000000e+00 4.304862612433867142e+00
6.000000000000000000e+01 1.000000000000000000e+00 4.904279282889339342e+00
6.100000000000000000e+01 1.000000000000000000e+00 4.586963299430857788e+00
6.200000000000000000e+01 1.000000000000000000e+00 3.848187486830879411e+00
6.300000000000000000e+01 1.000000000000000000e+00 2.971398141174492746e+00
6.400000000000000000e+01 1.000000000000000000e+00 1.922261561963247933e+00
6.500000000000000000e+01 1.000000000000000000e+00 8.049857630675273379e-01
6.600000000000000000e+01 1.000000000000000000e+00 7.434100999449196057e-02
6.700000000000000000e+01 1.000000000000000000e+00 1.570498224260504505e-01
6.800000000000000000e+01 1.000000000000000000e+00 9.448071546964500467e-01
6.900000000000000000e+01 1.000000000000000000e+00 1.682145273372425809e+00
7.000000000000000000e+01 1.000000000000000000e+00 1.600140651290984373e+00
7.100000000000000000e+01 1.000000000000000000e+00 8.606963389511163021e-01
7.200000000000000000e+01 1.000000000000000000e+00 2.400017797000804087e-01
7.300000000000000000e+01 1.000000000000000000e+00 1.654194163866919143e-02
7.400000000000000000e+01 1.000000000000000000e+00 2.274744923984195477e-02
7.500000000000000000e+01 1.000000000000000000e+00 1.794282759834129326e-01
7.600000000000000000e+01 1.000000000000000000e+00 4.399755297810988286e-01
7.700000000000000000e+01 1.000000000000000000e+00 5.496664066304530749e-01
7.800000000000000000e+01 1.000000000000000000e+00 3.634860952247747634e-01
7.900000000000000000e+01 1.000000000000000000e+00 1.359116370527048978e-01
8.000000000000000000e+01 1.000000000000000000e+00 5.358480161503595407e-02
8.100000000000000000e+01 1.000000000000000000e+00 9.045764113311620391e-02
8.200000000000000000e+01 1.000000000000000000e+00 3.347868211775405500e-01
8.300000000000000000e+01 1.000000000000000000e+00 1.031188388714645798e+00
8.400000000000000000e+01 1.000000000000000000e+00 2.290931909525156129e+00
8.500000000000000000e+01 1.000000000000000000e+00 3.629659781520313100e+00
8.600000000000000000e+01 1.000000000000000000e+00 4.085749006390780202e+00
8.700000000000000000e+01 1.000000000000000000e+00 3.342975356558095523e+00
8.800000000000000000e+01 1.000000000000000000e+00 2.088070719140429965e+00
8.900000000000000000e+01 1.000000000000000000e+00 9.928463262597123640e-01
9.000000000000000000e+01 1.000000000000000000e+00 2.636631891850716447e-01
9.100000000000000000e+01 1.000000000000000000e+00 1.000174392995205330e-03
9.200000000000000000e+01 1.000000000000000000e+00 4.488092686576274915e-01
9.300000000000000000e+01 1.000000000000000000e+00 1.870724971970458839e+00
