1	5.56
2	5.36
3	5.6
4	5.46
5	5.82
6	4.4
7	5.58
8	5.78
9	5.52
10	6.08
11	5.9
12	6.1
13	5.62
14	5.26
15	4.84
16	5.66
17	5.96
18	6.82
19	6.28
20	5.92
21	5.94
22	5.88
23	5.76
24	5.42
25	5.08
26	4.96
27	6
28	6.28
29	7.04
30	6.4
31	5.56
32	5.58
33	5.48
34	5.76
35	5.22
36	6.38
37	5.92
38	3.68
39	5.74
40	5.38
41	5.26
42	5.4
43	6.72
44	5.9
45	6.02
46	6.3
47	5.86
48	5.96
49	6.26
50	5.8
51	5.98
52	5.66
53	5.7
54	5.9133333333333
55	5.8066666666667
56	6.02
57	6.26
58	5.42
59	6.04
60	6.14
61	5.88
62	5.62
63	6.24
64	6.06
65	5.58
66	5.8
67	5.76
68	6.28
69	6.16
70	5.78
71	6.38
72	5.82
73	6.06
74	6.48
75	6.42
76	6.76
77	6.26
78	6.96
79	6.96
80	7.34
81	6.8
82	6.96
83	6.68
84	6.6
85	6.54
86	6.48
87	6.26
88	6.22
89	6.14
90	6.44
91	6.44
92	6.78
93	6.6
94	6.64
95	6.74
96	6.4
97	6.64
98	5.94
99	6.16
100	5.38
101	6.14
102	5.42
103	6.22
104	6.12
105	6.54
106	6.52
107	6.52
108	6.92
109	6.24
110	6.96
111	6.78
112	6.38
113	6.62
114	6.38
115	6.04
116	6.66
117	7.38
118	7.64
119	6.44
120	6.64
121	6.58
