1	6.26
2	5.64
3	5.92
4	5.4
5	5.54
6	5.4
7	5.22
8	5.7
9	5.22
10	6.42
11	5.98
12	5.34
13	5.82
14	5.6
15	5.16
16	5.08
17	5.12
18	5.52
19	4.78
20	5.32
21	5.12
22	5.12
23	4.74
24	5.32
25	5.22
26	5.48
27	5.84
28	5.64
29	5.92
30	6.28
31	5.86
32	5.44
33	5.22
34	5.36
35	6.2
36	6.26
37	5.92
38	5.24
39	5.9
40	4.76
41	5.32
42	5.78
43	5.18
44	5.42
45	5.3
46	5.42
47	5.6
48	5.4
49	5.56
50	6.12
51	6.38
52	5.78
53	6.5
54	5.48
55	5.36
56	5.7
57	5.92
58	5.24
59	5.72
60	5.7
61	5.94
62	5.74
63	4.66
64	6.1
65	6.38
66	7.06
67	6.68
68	7.22
69	6.44
70	6.28
71	6.1
72	5.72
73	6.34
74	6.68
75	7.2
76	6.78
77	6.7
78	7.1
79	6.82
80	5.66
81	7.12
82	8.06
83	6.76
84	6.58
85	6.56
86	6.48
87	6.14
88	6.24
89	6.68
90	6.38
91	6.42
92	6.78
93	6.44
94	7.04
95	6.72
96	5.46
97	6.36
98	6.44
99	6.26
100	7.18
101	7.04
102	6.68
103	6.82
104	5.74
105	6.9
106	7.62
107	7.38
108	7.2
109	7.72
110	6.9
111	3.28
112	7.82
113	8.34
114	6.42
115	6.32
116	6.94
117	6.42
118	6.32
119	4.24
120	5.98
121	6.88
