Moscow   2008 : 336 (1 December)
  00:02	    2.775    Auto
  00:17	    2.725    Auto
  00:32	    2.700    Auto
  00:47	    2.425    Auto
  01:02	    2.275    Auto
  01:17	    2.275    Auto
  01:32	    2.275    Auto
  01:47	    2.250    Auto
  02:02	    2.250    Auto
  02:17	    2.025    Auto
  02:32	    2.000    Auto
  03:02	    2.100    Auto
  03:17	    2.125    Auto
  03:32	    2.075    Auto
  03:47	    2.150    Auto
  04:02	      N/A    Auto
  04:17	    2.250    Auto
  04:32	    2.250    Auto
  04:47	    2.325    Auto
  05:02	    2.750    Auto
  05:17	    3.000    Auto
  05:32	    3.275    Auto
  05:47	      N/A    Auto
  06:02	    3.850    Auto
  06:17	    4.150    Auto
  06:32	    4.425    Auto
  06:47	    4.225    Auto
  07:02	    3.900    Auto
  07:17	      N/A    Auto
  07:32	      N/A    Auto
  07:47	    4.600    Auto
  08:02	    4.725    Auto
  08:17	    4.725    Auto
  08:32	    4.475    Auto
  08:47	    4.725    Auto
  09:02	    4.975    Auto
  09:17	    4.612    Auto
  09:32	    4.675    Auto
  09:47	    4.725    Auto
  10:02	    4.575    Auto
  10:17	    4.704    Auto
  10:32	    4.325    Auto
  10:47	    4.425    Auto
  11:02	      N/A    Auto
  11:17	    4.825    Auto
  11:32	    4.875    Auto
  11:47	    4.700    Auto
  12:02	    4.463    Auto
  12:17	    4.400    Auto
  12:32	    4.463    Auto
  12:47	    4.175    Auto
  13:02	    3.550    Auto
  13:17	    3.475    Auto
  13:32	    2.950    Auto
  13:47	    2.350    Auto
  14:02	    2.200    Auto
  14:17	    1.950    Auto
  14:32	    2.000    Auto
  14:47	    2.000    Auto
  15:02	    1.975    Auto
  15:17	    2.050    Auto
  15:32	    2.000    Auto
  15:47	    2.075    Auto
  16:02	    2.100    Auto
  16:17	    2.100    Auto
  16:32	    2.050    Auto
  16:47	    2.225    Auto
  17:02	    2.400    Auto
  17:17	    2.500    Auto
  17:32	    2.500    Auto
  17:47	    2.400    Auto
  18:02	    2.350    Auto
  18:17	    2.175    Auto
  18:32	    2.250    Auto
  18:47	    2.225    Auto
  19:02	    2.225    Auto
  19:17	    2.225    Auto
  19:32	    2.375    Auto
  19:47	    2.500    Auto
  20:02	    2.525    Auto
  20:17	    2.625    Auto
  20:32	    2.825    Auto
  20:47	    2.800    Auto
  21:02	    2.650    Auto
  21:17	    2.825    Auto
  21:32	    2.775    Auto
  21:47	      N/A    Auto
  22:02	    2.750    Auto
  22:17	    2.800    Auto
  22:32	    2.875    Auto
  22:47	    2.875    Auto
  23:02	    2.875    Auto
  23:17	    2.925    Auto
  23:32	    3.025    Auto
  23:47	    3.000    Auto
