time FoF2
 0.00  3.61
 1.00  3.35
 2.00  3.11
 3.00  2.94
 4.00  2.93
 5.00  3.12
 6.00  4.00
 7.00  4.10
 8.00  5.49
 9.00  4.94
10.00  4.33
11.00  4.26
12.00  3.96
13.00  3.31
14.00  2.51
15.00  2.22
16.00  2.35
17.00  2.60
18.00  2.72
19.00  3.02
20.00  3.09
21.00  2.95
22.00   nan
23.00  3.02
