time FoF2
 0.00   nan
 1.00   nan
 2.00   nan
 3.00   nan
 4.00   nan
 5.00   nan
 6.00   nan
 7.00   nan
 8.00  4.91
 9.00  4.84
10.00  4.80
11.00  4.59
12.00  4.32
13.00  3.84
14.00  2.85
15.00  2.31
16.00  2.66
17.00  2.56
18.00  2.56
19.00  2.58
20.00  2.77
21.00  2.99
22.00  3.30
23.00  3.29
