time FoF2
 0.00  2.21
 1.00  2.01
 2.00   nan
 3.00   nan
 4.00   nan
 5.00  2.86
 6.00  4.02
 7.00  4.38
 8.00  5.03
 9.00  5.36
10.00  5.03
11.00  4.71
12.00  3.95
13.00  3.34
14.00  2.71
15.00  1.91
16.00   nan
17.00   nan
18.00  2.18
19.00  2.47
20.00  2.41
21.00  2.51
22.00  2.48
23.00  2.53
