time FoF2
 0.00  2.40
 1.00  2.02
 2.00   nan
 3.00   nan
 4.00   nan
 5.00  2.58
 6.00  4.08
 7.00  4.39
 8.00  4.61
 9.00  4.00
10.00  4.34
11.00  4.86
12.00  4.19
13.00  3.24
14.00   nan
15.00  1.95
16.00  2.18
17.00  2.37
18.00  2.26
19.00  2.38
20.00  2.52
21.00  2.52
22.00  2.61
23.00  2.77
