Moscow   2008 : 339 (4 December)
  08:47	    4.913    Auto
  09:02	    4.875    Auto
  09:17	    4.825    Auto
  09:32	    4.875    Auto
  09:47	    4.800    Auto
  10:02	    4.925    Auto
  10:17	    4.925    Auto
  10:32	    4.725    Auto
  10:47	    4.625    Auto
  11:02	    4.675    Auto
  11:17	    4.725    Auto
  11:32	    4.375    Auto
  11:47	      N/A    Auto
  12:02	    4.425    Auto
  12:17	    4.407    Auto
  12:32	      N/A    Auto
  12:47	    4.125    Auto
  13:02	    4.125    Auto
  13:17	    3.750    Auto
  13:32	    3.650    Auto
  13:47	      N/A    Auto
  14:02	    3.250    Auto
  14:17	    3.000    Auto
  14:32	    2.800    Auto
  14:47	    2.350    Auto
  15:02	    2.275    Auto
  15:17	    2.275    Auto
  15:32	    2.250    Auto
  15:47	    2.425    Auto
  16:02	    2.800    Auto
  16:17	    2.575    Auto
  16:32	    2.625    Auto
  16:47	    2.650    Auto
  17:02	    2.700    Auto
  17:17	    2.550    Auto
  17:32	    2.400    Auto
  17:47	    2.600    Auto
  18:02	    2.650    Auto
  18:17	    2.725    Auto
  18:32	    2.575    Auto
  18:47	    2.300    Auto
  19:02	    2.475    Auto
  19:17	    2.550    Auto
  19:32	    2.525    Auto
  19:47	    2.750    Auto
  20:02	    2.675    Auto
  20:17	    2.750    Auto
  20:32	    2.775    Auto
  20:47	    2.900    Auto
  21:02	    2.900    Auto
  21:17	    2.950    Auto
  21:32	    2.925    Auto
  21:47	    3.175    Auto
  22:02	    3.125    Auto
  22:17	    3.450    Auto
  22:32	    3.400    Auto
  22:47	    3.225    Auto
  23:02	    3.325    Auto
  23:17	    3.450    Auto
  23:32	    3.200    Auto
  23:47	    3.175    Auto
